X,Y,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,REGION_NAME,GIS_ID,LATITUDE,LONGITUDE,GIS_LAST_MOD_DTTM,OBJECTID
-77.1050230447681,38.8522583653998,S George Mason Dr & S Four Mile Run Dr,classic,243,active,2023/04/19 21:44:39+00,1,0,9,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",41,"Arlington, VA",,38.852248,-77.105022,2023/04/19 22:02:43+00,101087867
-77.0859678606942,38.8807135241494,N Pershing Dr & N Wayne St,classic,245,active,2023/04/19 21:43:27+00,9,0,2,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",41,"Arlington, VA",,38.880705,-77.08596,2023/04/19 22:02:43+00,101087868
-77.0723200642754,38.8672732254561,Columbia Pike & S Orme St,classic,246,active,2023/04/19 14:40:28+00,8,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",41,"Arlington, VA",,38.867262,-77.072315,2023/04/19 22:02:43+00,101087869
-77.0019617294152,38.8873843288679,3rd St & Pennsylvania Ave SE,classic,247,active,2023/04/19 22:00:12+00,11,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.887378,-77.001955,2023/04/19 22:02:43+00,101087870
-77.0232414501136,38.894858983755,8th & D St NW,classic,248,active,2023/04/19 21:17:52+00,6,0,9,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.894851,-77.02324,2023/04/19 22:02:43+00,101087871
-77.0159727827808,38.9176333133125,3rd & Elm St NW,classic,249,active,2023/04/19 21:59:57+00,3,0,11,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.917622,-77.01597,2023/04/19 22:02:43+00,101087872
-77.0047531108868,38.9181658000392,Rhode Island Ave & V St NE,classic,250,active,2023/04/19 21:50:15+00,12,0,7,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.918155,-77.004746,2023/04/19 22:02:43+00,101087873
-77.0139153097856,38.8922840731312,Constitution Ave & 2nd St NW/DOL,classic,251,active,2023/04/19 21:26:40+00,22,0,3,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,27,"KEY,CREDITCARD",42,"Washington, DC",,38.892275,-77.013917,2023/04/19 22:02:43+00,101087874
-77.0137759634374,38.8869871639939,Washington & Independence Ave SW/HHS,classic,252,active,2023/04/19 21:55:57+00,19,0,12,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,31,"KEY,CREDITCARD",42,"Washington, DC",,38.886978,-77.013769,2023/04/19 22:02:43+00,101087875
-77.0257632196505,38.8873184449594,Independence Ave & L'Enfant Plaza SW/DOE,classic,253,active,2023/04/19 20:45:20+00,13,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.887312,-77.025762,2023/04/19 22:02:43+00,101087876
-76.9971998531366,38.9275074939582,Hamlin & 7th St NE,classic,254,active,2023/04/19 19:58:33+00,9,0,6,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.927497,-76.997194,2023/04/19 22:02:43+00,101087877
-77.0866026709251,38.8624890436952,Columbia Pike & S Walter Reed Dr,classic,255,active,2023/04/19 20:13:25+00,10,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",41,"Arlington, VA",,38.862478,-77.086599,2023/04/19 22:02:43+00,101087878
-77.111526955258,38.8563241471585,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,classic,256,active,2023/04/19 20:54:21+00,2,0,13,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,"Arlington, VA",,38.856319,-77.11153,2023/04/19 22:02:43+00,101087879
-77.1079097156422,38.8718310420981,N Pershing Dr & N George Mason Dr,classic,257,active,2023/04/19 20:49:50+00,8,0,3,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",41,"Arlington, VA",,38.871822,-77.107906,2023/04/19 22:02:43+00,101087880
-77.0230863185261,38.9854103725016,Fenton St & New York Ave ,classic,258,active,2023/04/19 21:39:28+00,15,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,38.985404,-77.023082,2023/04/19 22:02:43+00,101087881
-77.0974225751283,38.9811111883525,Bethesda Ave & Arlington Rd,classic,259,active,2023/04/19 19:20:43+00,9,0,9,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,38.981103,-77.097426,2023/04/19 22:02:43+00,101087882
-77.0922094342724,38.9838449060402,Montgomery Ave & Waverly St ,classic,260,active,2023/04/19 19:44:02+00,11,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,38.983838,-77.09221,2023/04/19 22:02:43+00,101087883
-77.1926731377633,39.0963241320694,Fallsgrove Blvd & Fallsgrove Dr,classic,261,active,2023/04/19 05:00:38+00,12,0,7,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",43,"Montgomery County, MD (North)",,39.096312,-77.192672,2023/04/19 22:02:43+00,101087884
-77.2025035281608,39.0937943155045,Traville Gateway Dr & Gudelsky Dr,classic,262,active,2023/04/19 20:08:12+00,11,0,8,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",43,"Montgomery County, MD (North)",,39.093783,-77.202501,2023/04/19 22:02:43+00,101087885
-77.096544000692,38.9885707218534,Norfolk Ave & Fairmont St,classic,263,active,2023/04/19 18:37:05+00,5,0,6,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,38.988562,-77.096539,2023/04/19 22:02:43+00,101087886
-77.1512969781403,39.0841339739182,E Montgomery Ave & Maryland Ave,classic,264,active,2023/04/19 05:00:40+00,6,1,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",43,"Montgomery County, MD (North)",,39.084125,-77.151291,2023/04/19 22:02:43+00,101087887
-77.0315528107399,38.9993981294392,Georgia Ave & Spring St,classic,296,active,2023/04/19 04:49:22+00,9,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,38.999388,-77.031555,2023/04/19 22:02:43+00,101087888
-77.0256066576798,38.9970394366543,Fenton St & Ellsworth Dr ,classic,297,active,2023/04/19 21:52:06+00,8,0,7,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,38.997033,-77.025608,2023/04/19 22:02:43+00,101087889
-77.1714932105212,39.1146973121039,King Farm Blvd & Pleasant Dr,classic,298,active,2023/04/19 12:09:16+00,13,0,5,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,18,"KEY,CREDITCARD",43,"Montgomery County, MD (North)",,39.114688,-77.171487,2023/04/19 22:02:43+00,101087890
-77.1826749704153,39.1103205549823,King Farm Blvd & Piccard Dr,classic,299,active,2023/04/19 07:12:29+00,11,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",43,"Montgomery County, MD (North)",,39.110314,-77.182669,2023/04/19 22:02:43+00,101087891
-77.0500512035051,38.9235871982823,Calvert St & Woodley Pl NW,classic,301,active,2023/04/19 19:38:34+00,17,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.923583,-77.050046,2023/04/19 22:02:43+00,101087892
-77.0153594195256,38.9073368628773,New Jersey Ave & N St NW/Dunbar HS,classic,302,active,2023/04/19 20:43:34+00,7,0,12,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.907333,-77.01536,2023/04/19 22:02:43+00,101087893
-76.9318605064336,38.8985438635143,Nannie Helen Burroughs Ave & 49th St NE,classic,303,active,2023/04/19 10:18:55+00,7,0,3,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",42,"Washington, DC",,38.898536,-76.931862,2023/04/19 22:02:43+00,101087894
-76.9330962071975,38.9084807955049,Deanwood Rec Center,classic,304,active,2023/04/19 19:48:22+00,9,0,6,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.908473,-76.933099,2023/04/19 22:02:43+00,101087895
-77.0302316040331,38.8784441116416,Hains Point/Buckeye & Ohio Dr SW,classic,305,active,2023/04/19 21:53:52+00,6,0,11,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"KEY,CREDITCARD",42,"Washington, DC",,38.878433,-77.03023,2023/04/19 22:02:43+00,101087896
-77.0892322957314,38.8737655987281,Arlington Blvd & Fillmore St,classic,306,active,2023/04/19 19:14:19+00,3,0,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",41,"Arlington, VA",,38.873755,-77.089233,2023/04/19 22:02:43+00,101087897
-77.054548533363,38.8630849579839,Eads St & 12th St S,classic,307,active,2023/04/19 20:12:17+00,12,0,5,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"KEY,CREDITCARD",41,"Arlington, VA",,38.863073,-77.054541,2023/04/19 22:02:43+00,101087898
-77.1096502698995,38.9996392593226,Old Georgetown Rd & Southwick St,classic,308,active,2023/04/19 18:44:02+00,15,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,38.999634,-77.109647,2023/04/19 22:02:43+00,101087899
-77.088660961251,38.9611558924745,Friendship Blvd & Willard Ave,classic,309,active,2023/04/19 18:03:49+00,17,0,1,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,38.96115,-77.088659,2023/04/19 22:02:43+00,101087900
-77.0089135418544,38.8997074561938,North Capitol St & G Pl NE,classic,310,active,2023/04/19 21:49:05+00,8,0,10,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.899703,-77.008911,2023/04/19 22:02:43+00,101087901
-77.0934836893771,38.8378546568809,31st St & S Woodrow St,classic,311,active,2023/04/19 18:13:28+00,4,0,7,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",41,"Arlington, VA",,38.837846,-77.093478,2023/04/19 22:02:43+00,101087902
-77.0821098712049,38.8732303195814,Washington Blvd & Walter Reed Dr ,classic,312,active,2023/04/19 21:16:15+00,11,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,"Arlington, VA",,38.873219,-77.082104,2023/04/19 22:02:43+00,101087903
-77.0955992356069,38.8694275148623,TJ Cmty Ctr / 2nd St & S Old Glebe Rd,classic,313,active,2023/04/19 21:30:27+00,11,0,4,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,"Arlington, VA",,38.869418,-77.095596,2023/04/19 22:02:43+00,101087904
-77.0619790333855,38.9411476827106,Connecticut Ave & Tilden St NW,classic,314,active,2023/04/19 17:08:04+00,15,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.941139,-77.061977,2023/04/19 22:02:43+00,101087905
-77.1964488648481,39.1031008884906,Medical Center Dr & Key West Ave,classic,315,active,2023/04/19 04:54:41+00,5,0,10,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",43,"Montgomery County, MD (North)",,39.103091,-77.196442,2023/04/19 22:02:43+00,101087906
-77.1966418727454,39.0976417150455,Shady Grove Hospital,classic,316,active,2023/04/19 04:54:42+00,10,0,9,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",43,"Montgomery County, MD (North)",,39.097636,-77.196636,2023/04/19 22:02:43+00,101087907
-77.0238982997208,38.9974541749228,Veterans Pl & Pershing Dr ,classic,317,active,2023/04/19 21:22:39+00,3,0,8,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,38.997445,-77.023894,2023/04/19 22:02:43+00,101087908
-77.1458095054079,39.0854020573601,Rockville Metro East,classic,318,active,2023/04/19 08:57:02+00,10,0,2,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,13,"KEY,CREDITCARD",43,"Montgomery County, MD (North)",,39.085394,-77.145803,2023/04/19 22:02:43+00,101087909
-77.0121069504216,38.9003647791389,1st & H St NW,classic,319,active,2023/04/19 21:30:28+00,12,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.900358,-77.012108,2023/04/19 22:02:43+00,101087910
-77.00272493999,38.9523793942396,Fort Totten Metro,classic,320,active,2023/04/19 20:36:47+00,5,0,14,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.952369,-77.002721,2023/04/19 22:02:43+00,101087911
-77.0168627610444,38.9752231363529,Takoma Metro,classic,321,active,2023/04/19 21:22:14+00,16,0,1,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.975219,-77.016855,2023/04/19 22:02:43+00,101087912
-76.9958739936577,38.9206881559848,Rhode Island Ave Metro,classic,322,active,2023/04/19 21:47:33+00,18,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.920682,-76.995876,2023/04/19 22:02:43+00,101087913
-77.1660935813504,39.1197765714421,Shady Grove Metro West,classic,325,active,2023/04/19 13:16:49+00,13,0,6,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",43,"Montgomery County, MD (North)",,39.119765,-77.166093,2023/04/19 22:02:43+00,101087914
-77.1033776051056,38.9649993416759,River Rd & Landy Ln,classic,326,active,2023/04/19 20:09:35+00,17,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,38.964992,-77.103381,2023/04/19 22:02:43+00,101087915
-77.1468707604189,39.0843828244445,Rockville Metro West,classic,327,active,2023/04/19 04:29:09+00,18,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",43,"Montgomery County, MD (North)",,39.084379,-77.146866,2023/04/19 22:02:43+00,101087916
-77.0945420043467,38.9846988246722,Bethesda Metro / Wisconsin Ave & Old Georgetown Rd,classic,328,active,2023/04/19 20:07:15+00,8,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,38.984691,-77.094537,2023/04/19 22:02:43+00,101087917
-77.0675264711829,38.9037420413097,34th & Water St NW,classic,330,active,2023/04/19 21:34:54+00,3,0,15,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.903732,-77.067529,2023/04/19 22:02:43+00,101087918
-77.0608702630213,38.804382689832,Duke St & John Carlyle St,classic,331,active,2023/04/19 21:49:47+00,12,0,3,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,"Alexandria, VA",,38.804378,-77.060866,2023/04/19 22:02:43+00,101087919
-77.0808583536917,38.8976168964272,Langston Blvd & N Scott St,classic,335,active,2023/04/19 21:42:33+00,7,0,8,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,"Arlington, VA",,38.897612,-77.080851,2023/04/19 22:02:43+00,101087920
-77.0510849791112,38.9017595407398,New Hampshire Ave & 24th St NW,classic,336,active,2023/04/19 22:01:16+00,13,0,4,2,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.901755,-77.051084,2023/04/19 22:02:43+00,101087921
-77.0689490728802,38.8011171153964,Eisenhower Ave & Mill Race Ln,classic,337,active,2023/04/19 18:13:25+00,1,0,14,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,"Alexandria, VA",,38.801111,-77.068952,2023/04/19 22:02:43+00,101087922
-77.047492468991,38.8217572742631,Potomac Greens Dr & Slaters Ln,classic,338,active,2023/04/19 19:48:49+00,1,0,10,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",40,"Alexandria, VA",,38.82175,-77.047494,2023/04/19 22:02:43+00,101087923
-77.0635627419493,38.8026876549104,Ballenger Ave & Dulaney St,classic,339,active,2023/04/19 18:06:32+00,17,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",40,"Alexandria, VA",,38.802677,-77.063562,2023/04/19 22:02:43+00,101087924
-77.0576248044051,38.8200681245572,Mount Vernon Ave & E Nelson Ave,classic,340,active,2023/04/19 21:15:18+00,1,0,10,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",40,"Alexandria, VA",,38.820064,-77.057619,2023/04/19 22:02:43+00,101087925
-77.0585393417695,38.8259592140945,Mount Vernon Ave & E Del Ray Ave,classic,341,active,2023/04/19 18:27:56+00,1,0,14,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,"Alexandria, VA",,38.82595,-77.058541,2023/04/19 22:02:43+00,101087926
-77.059823614156,38.8330842618635,Mount Vernon Ave & Kennedy St,classic,343,active,2023/04/19 20:45:20+00,6,0,9,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,"Alexandria, VA",,38.833077,-77.059821,2023/04/19 22:02:43+00,101087927
-77.0000369155424,38.9867548747275,WAU / Flower Ave & Division St,classic,345,active,2023/04/19 21:07:42+00,4,0,11,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,38.986743,-77.000035,2023/04/19 22:02:43+00,101087928
-77.0751418989719,38.9645524666994,Connecticut Ave & McKinley St NW,classic,347,active,2023/04/19 21:58:37+00,15,0,4,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.964544,-77.075135,2023/04/19 22:02:43+00,101087929
-77.0349229781238,38.9036572451413,15th & L St NW,classic,348,active,2023/04/19 21:57:26+00,21,0,2,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,"Washington, DC",,38.903649,-77.034918,2023/04/19 22:02:43+00,101087930
-77.034495760257,38.9976587182296,Spring St & 2nd Ave,classic,350,active,2023/04/19 17:27:43+00,13,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,38.997653,-77.034499,2023/04/19 22:02:43+00,101087931
-77.0418339985359,38.9126543143908,18th & R St NW,classic,351,active,2023/04/19 21:33:19+00,2,0,17,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.912648,-77.041834,2023/04/19 22:02:43+00,101087932
-76.9970737975396,38.9079143704083,Union Market,classic,353,active,2023/04/19 21:59:12+00,9,0,12,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,"Washington, DC",,38.907908,-76.99707,2023/04/19 22:02:43+00,101087933
-77.0431859480542,38.8984206258705,19th & G St NW,classic,357,active,2023/04/19 19:01:37+00,23,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,"Washington, DC",,38.898412,-77.043182,2023/04/19 22:02:43+00,101087934
-77.0035652339994,38.9147606923286,2nd St & Seaton Pl NE,classic,358,active,2023/04/19 21:42:54+00,16,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.914751,-77.00356,2023/04/19 22:02:43+00,101087935
-77.1271280219914,38.876532108108,Wilson Blvd & N Illinois St ,classic,359,active,2023/04/19 19:48:23+00,10,0,4,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,"Arlington, VA",,38.876528,-77.12712,2023/04/19 22:02:43+00,101087936
-77.0601703308956,38.9028362175687,Thomas Jefferson St NW & Water/K St NW,classic,365,active,2023/04/19 21:57:34+00,1,0,17,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.902826,-77.060173,2023/04/19 22:02:43+00,101087937
-77.0271543804918,38.9083977017727,11th & S St NW,classic,367,active,2023/04/19 21:01:54+00,2,0,21,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,"Washington, DC",,38.908391,-77.027157,2023/04/19 22:02:43+00,101087938
-77.0036682331742,38.8996807136618,2nd & G St NE,classic,369,active,2023/04/19 19:32:39+00,0,0,21,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,"Washington, DC",,38.89967,-77.003666,2023/04/19 22:02:43+00,101087939
-77.0227732312333,38.9086508716437,8th & O St NW,classic,370,active,2023/04/19 21:47:48+00,15,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.90864,-77.02277,2023/04/19 22:02:43+00,101087940
-77.0278553047976,38.9613483385956,Georgia & Missouri Ave NW,classic,371,active,2023/04/19 21:53:33+00,16,0,3,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.961339,-77.027855,2023/04/19 22:02:43+00,101087941
